Country,Gender,population,Income,incomepc,Age,Education,pc,Videogames,Piano,Teamsport,gym,Restaurant,Charity,Ecommerce,Information,taste,segments
UK,1,30000,44999.5,22499.75,63,Bac,2,0,0,0,0,1,0,1,"Oui, tout à fait",5,2
UK,1,1000000,34995.00000000001,11665.000000000002,31,Bac+5,3,1,0,1,1,1,0,1,"Oui, tout à fait",5,0
FR,0,30000,10000.0,10000.0,33,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
UK,1,75000,84999.5,21249.875,34,Bac+5,4,1,0,0,1,1,0,1,"Oui, tout à fait",0,3
UK,0,30000,24999.5,8333.166666666666,41,Bac,3,1,0,0,0,0,0,1,"Oui, partiellement",0,3
DE,0,30000,64999.5,64999.5,60,Bac+5,1,0,0,1,1,1,0,1,"Oui, tout à fait",0,1
DE,0,750000,24999.5,24999.5,73,Collège,1,0,0,1,0,1,0,1,"Oui, tout à fait",5,0
DE,0,1000000,24999.5,12499.75,69,Bac+5,2,0,0,0,1,1,0,1,"Oui, partiellement",5,0
DE,0,75000,24999.5,8333.166666666666,37,Bac,3,0,0,0,0,1,0,1,"Oui, partiellement",5,3
ES,1,30000,44999.5,14999.833333333334,35,Bac+2/Bac+3,3,1,0,1,1,1,0,1,"Oui, tout à fait",0,3
DE,0,1000,74999.5,37499.75,53,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",10,1
DE,0,75000,34995.00000000001,34995.00000000001,45,Collège,1,0,0,0,0,0,0,1,"Oui, tout à fait",0,1
DE,0,30000,34995.00000000001,8748.750000000002,33,Collège,4,0,0,0,0,0,0,1,"Non, pas du tout",5,3
ES,0,7500,34995.00000000001,11665.000000000002,32,Bac,3,1,0,0,1,1,0,0,"Oui, partiellement",0,3
ES,1,3500,10000.0,5000.0,53,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",10,2
DE,0,7500,34995.00000000001,34995.00000000001,63,Bac,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
ES,0,75000,24999.5,8333.166666666666,49,Bac,3,1,0,0,0,1,0,1,"Oui, partiellement",5,3
UK,0,75000,24999.5,6249.875,29,Bac,4,1,0,0,0,1,1,1,"Oui, tout à fait",5,3
ES,1,30000,10000.0,10000.0,71,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",5,2
DE,1,1000,84999.5,28333.166666666668,65,Bac+5,3,0,0,0,1,1,0,1,"Oui, partiellement",5,1
DE,1,30000,54999.5,27499.75,67,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
ES,1,75000,74999.5,18749.875,40,Bac+5,4,1,0,0,1,1,0,1,"Oui, partiellement",5,3
ES,0,7500,34995.00000000001,17497.500000000004,34,Bac+5,2,1,0,1,1,1,0,1,"Oui, tout à fait",0,3
ES,1,75000,24999.5,4999.9,18,Bac,5,1,0,1,1,0,0,0,"Oui, partiellement",10,3
DE,0,3500,10000.0,10000.0,58,Collège,1,1,0,0,0,0,0,1,"Oui, partiellement",0,2
DE,0,1000000,34995.00000000001,34995.00000000001,67,Bac,1,1,0,0,1,0,0,1,"Oui, tout à fait",0,0
ES,1,30000,44999.5,11249.875,63,Bac+2/Bac+3,4,0,0,0,0,1,0,0,"Oui, partiellement",0,3
UK,0,3500,10000.0,2500.0,19,Bac+5,4,1,0,0,0,1,1,1,"Oui, partiellement",5,3
FR,0,30000,10000.0,10000.0,67,Bac,1,1,0,0,0,1,0,1,"Oui, partiellement",10,2
DE,1,1000,10000.0,5000.0,32,Bac,2,1,0,0,0,0,0,1,"Oui, tout à fait",0,3
UK,1,75000,84999.5,21249.875,46,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Oui, partiellement",0,1
DE,0,30000,34995.00000000001,11665.000000000002,56,Bac,3,0,0,0,1,1,0,1,"Oui, partiellement",5,2
DE,0,30000,44999.5,22499.75,31,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",10,3
FR,0,7500,44999.5,22499.75,50,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,30000,10000.0,10000.0,46,Bac,1,0,0,0,0,0,0,1,"Oui, tout à fait",0,2
FR,0,1000,10000.0,2000.0,34,Bac,5,1,0,0,0,1,0,1,"Non, pas du tout",5,3
FR,1,1000,54999.5,27499.75,65,Bac+2/Bac+3,2,0,0,0,0,1,0,0,"Oui, partiellement",0,1
DE,1,30000,84999.5,28333.166666666668,26,Bac+5,3,1,0,1,1,1,0,1,"Oui, tout à fait",10,1
FR,0,1000,64999.5,32499.75,62,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
ES,0,1000,10000.0,2000.0,28,Bac+5,5,1,0,0,0,1,0,1,"Oui, partiellement",5,3
ES,0,75000,54999.5,27499.75,55,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",5,1
ES,1,1000,10000.0,10000.0,67,Bac+5,1,0,0,0,0,1,0,0,"Oui, partiellement",5,2
UK,1,75000,10000.0,10000.0,23,Bac,1,1,0,0,1,1,0,1,"Oui, tout à fait",0,3
DE,0,30000,44999.5,44999.5,55,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,0,75000,74999.5,24999.833333333332,50,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, partiellement",0,1
DE,0,30000,10000.0,10000.0,64,Collège,1,1,0,0,0,0,0,1,"Oui, partiellement",0,2
ES,1,75000,34995.00000000001,17497.500000000004,70,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
FR,0,1000,84999.5,21249.875,46,Doctorat,4,1,0,1,0,1,0,1,"Oui, tout à fait",10,1
ES,0,1000000,34995.00000000001,8748.750000000002,28,Bac+5,4,1,0,0,1,1,0,1,"Oui, partiellement",10,0
UK,0,3500,10000.0,10000.0,36,Bac,1,0,0,0,1,1,0,1,"Non, pas du tout",0,2
DE,0,1000,24999.5,12499.75,22,Bac,2,0,0,0,0,1,0,0,"Oui, partiellement",5,3
FR,0,1000000,74999.5,14999.9,38,Bac+5,5,1,0,0,1,1,0,1,"Oui, tout à fait",10,0
DE,0,3500,44999.5,14999.833333333334,38,Bac+5,3,1,0,1,1,1,0,1,"Oui, partiellement",0,3
ES,0,1000000,24999.5,8333.166666666666,50,Bac+5,3,1,0,1,0,1,0,1,"Oui, partiellement",0,0
DE,1,30000,84999.5,21249.875,39,Bac+5,4,1,0,1,1,1,0,1,"Oui, tout à fait",5,1
DE,0,1000000,44999.5,22499.75,48,Bac,2,0,0,1,0,0,0,0,"Oui, partiellement",10,0
FR,0,7500,34995.00000000001,11665.000000000002,38,Bac+2/Bac+3,3,0,0,1,0,0,0,1,"Oui, partiellement",5,3
UK,0,1000,10000.0,2500.0,19,Bac,4,0,0,0,1,1,0,1,"Oui, partiellement",0,3
ES,0,1000000,44999.5,11249.875,40,Bac+5,4,1,0,0,1,1,0,1,"Oui, partiellement",5,0
ES,0,750000,34995.00000000001,11665.000000000002,22,Bac+5,3,0,0,1,1,1,0,1,"Oui, tout à fait",0,0
UK,1,75000,74999.5,74999.5,27,Doctorat,1,1,0,0,1,1,0,1,"Oui, tout à fait",5,1
DE,0,3500,54999.5,13749.875,48,Collège,4,1,0,0,0,0,0,0,"Oui, partiellement",0,3
FR,0,750000,34995.00000000001,17497.500000000004,33,Bac,2,1,0,0,1,1,0,1,"Non, pas du tout",0,0
UK,0,7500,44999.5,22499.75,34,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,3
ES,0,7500,44999.5,22499.75,49,Bac,2,0,0,0,0,1,0,1,"Oui, tout à fait",5,2
UK,0,7500,84999.5,28333.166666666668,50,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, partiellement",20,1
ES,0,30000,10000.0,5000.0,49,Bac+2/Bac+3,2,1,0,0,0,0,0,1,"Oui, partiellement",5,2
FR,0,1000,34995.00000000001,11665.000000000002,67,Bac+5,3,0,0,0,0,1,0,1,"Non, pas du tout",5,2
DE,0,30000,34995.00000000001,34995.00000000001,36,Bac,1,0,0,0,1,1,0,1,"Oui, partiellement",0,1
DE,1,75000,34995.00000000001,17497.500000000004,47,Bac,2,1,0,1,0,1,0,1,"Non, pas du tout",5,2
DE,0,30000,34995.00000000001,17497.500000000004,43,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,0,750000,64999.5,12999.9,68,Collège,5,0,0,0,0,1,0,0,"Oui, partiellement",0,0
ES,1,30000,24999.5,8333.166666666666,59,Collège,3,1,0,1,1,1,0,1,"Oui, tout à fait",0,3
UK,1,30000,24999.5,12499.75,68,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
ES,1,1000,84999.5,21249.875,57,Bac+5,4,1,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,1,1000,44999.5,22499.75,68,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
ES,0,1000000,34995.00000000001,8748.750000000002,20,Bac+5,4,1,0,0,1,1,0,1,"Oui, tout à fait",0,0
ES,1,1000000,34995.00000000001,17497.500000000004,34,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",5,0
ES,0,30000,34995.00000000001,34995.00000000001,40,Bac+5,1,1,0,0,1,1,0,1,"Oui, tout à fait",10,1
DE,0,30000,64999.5,32499.75,41,Bac,2,1,0,1,1,1,0,1,"Oui, tout à fait",5,1
FR,1,7500,84999.5,42499.75,73,Bac+5,2,1,0,0,0,1,0,1,"Oui, tout à fait",10,1
UK,0,30000,10000.0,5000.0,56,Bac,2,1,0,0,0,0,0,1,"Non, pas du tout",0,2
UK,0,75000,64999.5,16249.875,29,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, partiellement",0,3
UK,0,75000,44999.5,14999.833333333334,42,Bac,3,1,0,0,0,1,0,1,"Oui, tout à fait",0,3
ES,0,30000,44999.5,14999.833333333334,53,Bac+5,3,1,0,1,1,1,0,1,"Oui, partiellement",5,3
ES,1,1000000,10000.0,3333.3333333333335,44,Bac+2/Bac+3,3,1,0,1,0,1,0,1,"Oui, partiellement",0,0
UK,1,3500,34995.00000000001,17497.500000000004,74,Bac+2/Bac+3,2,0,0,1,0,1,0,1,"Oui, partiellement",5,2
ES,1,30000,54999.5,27499.75,59,Bac+2/Bac+3,2,1,0,0,1,1,0,1,"Oui, partiellement",5,1
ES,0,75000,24999.5,24999.5,61,Bac+5,1,1,0,0,0,1,0,1,"Oui, tout à fait",0,2
ES,0,30000,24999.5,8333.166666666666,41,Bac+2/Bac+3,3,0,0,0,0,0,0,1,"Oui, partiellement",0,3
ES,1,750000,84999.5,28333.166666666668,59,Doctorat,3,1,0,0,1,1,0,1,"Oui, partiellement",0,0
UK,0,7500,44999.5,8999.9,47,Bac,5,0,0,0,0,0,0,1,"Oui, tout à fait",5,3
UK,0,75000,34995.00000000001,11665.000000000002,69,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,3500,10000.0,5000.0,42,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,30000,24999.5,24999.5,66,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",10,2
UK,0,3500,24999.5,6249.875,28,Bac,4,0,0,0,0,0,0,1,"Oui, partiellement",5,3
UK,0,75000,10000.0,5000.0,61,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,30000,24999.5,24999.5,77,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,75000,54999.5,13749.875,35,Bac+2/Bac+3,4,1,0,1,0,1,1,1,"Oui, tout à fait",10,3
UK,0,7500,10000.0,10000.0,85,Bac,1,0,0,0,0,1,0,0,"Oui, partiellement",0,2
UK,0,30000,84999.5,21249.875,40,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Non, pas du tout",5,3
UK,0,7500,34995.00000000001,8748.750000000002,52,Bac+5,4,0,0,0,0,0,0,1,"Non, pas du tout",5,3
UK,1,30000,34995.00000000001,11665.000000000002,51,Bac,3,1,0,1,1,1,0,1,"Oui, partiellement",0,3
FR,1,1000,10000.0,3333.3333333333335,65,Bac,3,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,1,75000,10000.0,10000.0,48,Bac,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
UK,1,7500,84999.5,42499.75,52,Bac,2,1,0,0,0,1,0,1,"Non, pas du tout",5,1
FR,1,1000,54999.5,18333.166666666668,64,Bac,3,1,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,750000,44999.5,14999.833333333334,40,Bac+5,3,1,0,0,0,1,0,1,"Non, pas du tout",0,0
UK,0,75000,24999.5,24999.5,66,Bac,1,0,0,0,1,1,0,1,"Oui, partiellement",5,2
UK,0,1000000,84999.5,42499.75,29,Bac+5,2,0,0,0,1,1,0,1,"Oui, partiellement",5,0
UK,0,7500,54999.5,18333.166666666668,62,Bac+5,3,1,0,0,0,0,0,1,"Oui, partiellement",5,1
UK,1,30000,84999.5,42499.75,75,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,0,3500,24999.5,12499.75,61,Bac,2,1,0,0,0,1,0,1,"Non, pas du tout",0,2
FR,0,30000,84999.5,42499.75,47,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,0,30000,74999.5,37499.75,36,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",5,1
UK,0,30000,10000.0,10000.0,63,Bac,1,1,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,1,3500,44999.5,22499.75,65,Bac,2,1,0,0,0,1,0,1,"Oui, tout à fait",0,2
ES,0,30000,10000.0,3333.3333333333335,33,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, partiellement",10,3
UK,0,30000,10000.0,10000.0,74,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,1,30000,54999.5,54999.5,46,Bac+5,1,1,0,1,1,1,0,1,"Oui, tout à fait",5,1
UK,1,30000,24999.5,24999.5,56,Bac,1,0,0,0,0,0,0,0,"Oui, tout à fait",10,2
ES,0,30000,10000.0,5000.0,64,Collège,2,0,0,0,0,1,0,1,"Non, pas du tout",5,2
FR,1,1000000,54999.5,27499.75,62,Bac+5,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,0
FR,0,30000,24999.5,12499.75,63,Collège,2,0,0,0,0,1,0,0,"Oui, tout à fait",10,2
FR,0,30000,34995.00000000001,17497.500000000004,67,Bac,2,0,0,0,1,1,0,1,"Oui, partiellement",5,2
FR,0,1000000,10000.0,10000.0,70,Bac+2/Bac+3,1,0,0,0,0,1,0,0,"Oui, partiellement",5,0
FR,1,30000,10000.0,10000.0,42,Bac+2/Bac+3,1,1,0,0,1,1,0,1,"Non, pas du tout",0,2
UK,0,30000,44999.5,22499.75,47,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,1000,10000.0,2500.0,64,Bac,4,0,0,0,0,0,0,1,"Oui, partiellement",5,2
FR,0,30000,34995.00000000001,17497.500000000004,55,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,0,1000000,84999.5,28333.166666666668,41,Doctorat,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,0
FR,0,75000,10000.0,5000.0,59,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
FR,1,7500,34995.00000000001,11665.000000000002,51,Bac,3,1,0,1,1,1,0,0,"Oui, tout à fait",5,3
FR,1,30000,10000.0,10000.0,59,Bac,1,1,0,0,0,0,0,0,"Oui, partiellement",0,2
FR,1,30000,54999.5,27499.75,50,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Non, pas du tout",5,1
FR,0,3500,44999.5,22499.75,76,Collège,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
ES,0,75000,24999.5,12499.75,54,Bac,2,1,0,0,1,0,0,1,"Non, pas du tout",5,2
FR,0,1000,34995.00000000001,17497.500000000004,58,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,30000,34995.00000000001,17497.500000000004,48,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
ES,0,7500,34995.00000000001,8748.750000000002,44,Bac+2/Bac+3,4,0,0,0,0,0,0,0,"Oui, partiellement",5,3
ES,0,30000,44999.5,11249.875,46,Bac+5,4,1,0,0,0,1,0,1,"Oui, tout à fait",0,3
ES,1,30000,24999.5,4166.583333333333,22,Bac+5,6,1,0,0,1,1,0,1,"Oui, partiellement",0,3
ES,1,30000,24999.5,12499.75,51,Bac,2,1,0,0,1,1,0,1,"Oui, partiellement",0,2
FR,0,75000,24999.5,8333.166666666666,42,Bac,3,1,0,1,1,1,0,1,"Oui, partiellement",5,3
FR,1,7500,54999.5,27499.75,69,Bac,2,0,0,0,1,1,0,1,"Oui, partiellement",0,1
UK,0,1000,34995.00000000001,17497.500000000004,53,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
DE,1,75000,34995.00000000001,5832.500000000001,48,Bac,6,1,0,1,0,0,0,1,"Oui, partiellement",0,3
FR,1,7500,74999.5,37499.75,73,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
DE,0,30000,54999.5,27499.75,70,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
FR,1,30000,24999.5,12499.75,57,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,30000,64999.5,32499.75,65,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",10,1
FR,1,3500,10000.0,10000.0,40,Bac,1,1,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,1000000,84999.5,28333.166666666668,31,Bac+5,3,1,0,1,1,1,0,1,"Oui, partiellement",10,0
ES,1,750000,34995.00000000001,11665.000000000002,40,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",0,0
FR,1,30000,24999.5,12499.75,44,Bac+2/Bac+3,2,1,0,1,1,1,1,1,"Oui, partiellement",5,3
DE,1,1000000,54999.5,18333.166666666668,33,Bac,3,0,0,0,0,0,0,0,"Oui, tout à fait",5,0
FR,1,7500,34995.00000000001,17497.500000000004,68,Collège,2,1,0,0,0,1,0,1,"Oui, partiellement",10,2
FR,0,30000,74999.5,37499.75,38,Doctorat,2,0,0,0,1,1,0,1,"Oui, tout à fait",0,1
DE,0,75000,44999.5,44999.5,47,Bac+5,1,0,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,1,3500,24999.5,12499.75,74,Bac,2,0,0,0,0,0,0,1,"Oui, partiellement",0,2
FR,1,30000,64999.5,16249.875,50,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, partiellement",5,3
DE,1,30000,34995.00000000001,17497.500000000004,67,Collège,2,0,0,1,0,1,0,1,"Oui, partiellement",5,2
DE,1,30000,24999.5,24999.5,64,Bac,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
DE,1,30000,24999.5,12499.75,70,Bac+2/Bac+3,2,0,0,0,0,0,0,1,"Oui, partiellement",10,2
ES,0,30000,24999.5,8333.166666666666,32,Bac+2/Bac+3,3,1,0,0,1,1,0,1,"Oui, partiellement",0,3
FR,0,1000,10000.0,2000.0,44,Bac,5,1,0,0,0,0,0,1,"Oui, partiellement",0,3
FR,0,75000,64999.5,21666.5,64,Bac+2/Bac+3,3,0,0,0,1,1,0,1,"Oui, partiellement",10,1
ES,1,1000000,54999.5,10999.9,45,Bac+5,5,1,0,0,0,1,0,1,"Oui, partiellement",5,0
FR,1,30000,74999.5,24999.833333333332,20,Bac+2/Bac+3,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,3
ES,1,7500,24999.5,4999.9,39,Collège,5,0,0,1,0,0,0,0,"Oui, tout à fait",10,3
DE,0,75000,54999.5,10999.9,34,Bac,5,1,0,0,0,1,0,1,"Oui, tout à fait",10,3
FR,1,30000,54999.5,18333.166666666668,48,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",5,3
DE,0,3500,54999.5,27499.75,67,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
FR,0,1000,24999.5,8333.166666666666,35,Bac,3,1,0,0,0,1,0,1,"Oui, partiellement",0,3
DE,1,30000,34995.00000000001,17497.500000000004,77,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,3500,24999.5,12499.75,76,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,0,750000,34995.00000000001,8748.750000000002,43,Bac+5,4,1,0,0,0,1,0,1,"Oui, partiellement",0,0
DE,0,1000000,34995.00000000001,11665.000000000002,49,Bac,3,0,0,0,1,1,0,1,"Oui, partiellement",20,0
FR,1,30000,34995.00000000001,8748.750000000002,44,Bac+5,4,1,0,0,0,1,0,1,"Oui, tout à fait",10,3
FR,1,7500,24999.5,12499.75,24,Bac,2,1,0,0,1,1,0,1,"Oui, tout à fait",0,3
DE,1,30000,64999.5,21666.5,27,Bac+5,3,1,0,0,0,1,0,1,"Oui, tout à fait",5,3
DE,1,30000,10000.0,10000.0,55,Collège,1,1,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,30000,44999.5,22499.75,22,Bac+2/Bac+3,2,1,0,1,1,0,0,1,"Oui, tout à fait",5,3
FR,0,1000,10000.0,10000.0,42,Bac,1,1,0,0,0,1,0,1,"Non, pas du tout",0,2
DE,1,30000,74999.5,24999.833333333332,57,Bac,3,1,0,0,1,1,0,1,"Oui, tout à fait",0,1
ES,1,30000,10000.0,2000.0,64,Bac+2/Bac+3,5,0,0,0,0,0,0,1,"Oui, partiellement",0,3
ES,0,7500,34995.00000000001,11665.000000000002,31,Doctorat,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,3
DE,1,7500,34995.00000000001,17497.500000000004,68,Bac,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
FR,1,30000,44999.5,14999.833333333334,30,Bac,3,1,0,1,1,1,0,1,"Oui, tout à fait",10,3
FR,0,1000000,74999.5,18749.875,42,Bac+5,4,1,0,0,1,1,0,1,"Oui, tout à fait",10,0
ES,0,7500,34995.00000000001,4999.285714285716,39,Bac+2/Bac+3,7,1,0,0,0,1,0,1,"Oui, partiellement",5,3
DE,1,3500,34995.00000000001,17497.500000000004,69,Collège,2,1,0,1,1,1,0,1,"Oui, partiellement",0,2
UK,0,1000000,34995.00000000001,11665.000000000002,60,Bac+5,3,0,0,0,0,1,0,1,"Oui, partiellement",0,0
ES,1,30000,44999.5,44999.5,70,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, partiellement",5,1
ES,1,750000,24999.5,8333.166666666666,58,Bac,3,1,0,0,0,0,0,1,"Oui, tout à fait",0,0
FR,1,30000,24999.5,12499.75,30,Bac,2,1,1,0,0,0,0,1,"Oui, tout à fait",10,3
DE,0,30000,24999.5,12499.75,59,Collège,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,0,1000000,24999.5,24999.5,31,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",0,0
UK,1,30000,44999.5,44999.5,26,Bac+2/Bac+3,1,0,0,0,1,1,0,1,"Oui, partiellement",5,1
ES,0,1000000,84999.5,28333.166666666668,55,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, tout à fait",10,0
DE,0,30000,10000.0,10000.0,64,Bac,1,1,0,0,0,0,0,1,"Oui, partiellement",5,2
FR,1,30000,74999.5,24999.833333333332,42,Bac+5,3,1,0,0,0,1,0,1,"Oui, partiellement",0,1
DE,1,30000,64999.5,32499.75,63,Collège,2,0,0,0,1,1,0,1,"Oui, partiellement",5,1
ES,0,30000,24999.5,8333.166666666666,38,Bac+2/Bac+3,3,0,0,0,1,1,0,1,"Oui, partiellement",0,3
DE,1,30000,44999.5,22499.75,45,Collège,2,1,0,0,0,0,0,1,"Oui, tout à fait",5,1
ES,0,75000,10000.0,10000.0,61,Bac+2/Bac+3,1,1,0,0,0,0,0,1,"Non, pas du tout",5,2
ES,1,750000,10000.0,2500.0,44,Collège,4,1,0,0,1,1,0,1,"Oui, partiellement",5,0
UK,0,750000,24999.5,24999.5,34,Bac+2/Bac+3,1,1,0,0,0,0,0,1,"Oui, partiellement",0,0
FR,0,75000,10000.0,10000.0,41,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, partiellement",5,2
ES,1,30000,64999.5,64999.5,57,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,1
UK,1,30000,84999.5,21249.875,21,Bac,4,1,0,0,0,1,0,1,"Oui, partiellement",5,3
UK,1,75000,24999.5,8333.166666666666,39,Bac+5,3,1,0,1,1,1,0,1,"Oui, tout à fait",5,3
UK,1,1000000,10000.0,10000.0,68,Bac,1,0,0,1,0,1,0,1,"Non, pas du tout",0,0
ES,0,3500,24999.5,24999.5,66,Bac,1,0,0,0,0,0,0,1,"Non, pas du tout",0,2
DE,1,1000,24999.5,12499.75,48,Bac,2,0,0,0,0,1,0,0,"Oui, partiellement",0,2
ES,1,1000000,84999.5,16999.9,40,Doctorat,5,1,0,1,1,1,0,1,"Oui, tout à fait",10,0
DE,1,30000,10000.0,5000.0,67,Collège,2,1,0,0,1,1,0,1,"Oui, tout à fait",0,2
DE,0,30000,10000.0,10000.0,76,Collège,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
ES,0,3500,10000.0,3333.3333333333335,28,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",0,3
DE,0,1000000,10000.0,10000.0,34,Bac+2/Bac+3,1,1,0,0,0,0,0,1,"Oui, partiellement",0,0
FR,1,3500,44999.5,44999.5,68,Bac+2/Bac+3,1,0,0,1,1,1,0,1,"Oui, partiellement",0,1
DE,0,750000,84999.5,21249.875,21,Bac+5,4,1,0,1,1,1,0,1,"Oui, partiellement",5,0
UK,1,75000,24999.5,24999.5,57,Bac+5,1,1,0,1,0,1,0,1,"Oui, partiellement",5,2
DE,1,30000,44999.5,22499.75,45,Bac,2,1,0,0,0,1,0,1,"Oui, tout à fait",10,1
DE,1,30000,10000.0,5000.0,51,Collège,2,1,0,0,0,0,0,1,"Non, pas du tout",0,2
DE,1,30000,10000.0,10000.0,64,Collège,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
UK,1,75000,44999.5,11249.875,42,Bac,4,0,0,1,0,0,0,0,"Oui, partiellement",10,3
ES,1,750000,54999.5,13749.875,38,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, partiellement",0,0
UK,0,30000,44999.5,8999.9,40,Bac+5,5,0,0,1,1,1,0,0,"Oui, partiellement",0,3
DE,1,1000,10000.0,5000.0,29,Bac,2,1,0,1,0,1,0,0,"Non, pas du tout",0,3
DE,1,30000,64999.5,32499.75,56,Bac,2,0,0,0,1,0,0,0,"Oui, partiellement",5,1
ES,0,1000000,24999.5,4999.9,39,Bac,5,1,0,0,1,1,0,1,"Oui, partiellement",10,0
UK,0,1000000,24999.5,6249.875,52,Bac,4,0,0,0,1,1,0,1,"Oui, partiellement",0,0
UK,1,750000,10000.0,5000.0,65,Bac,2,0,0,1,0,1,0,1,"Oui, partiellement",0,0
ES,1,1000,24999.5,8333.166666666666,32,Collège,3,1,0,0,0,1,0,1,"Oui, partiellement",5,3
DE,1,1000000,34995.00000000001,11665.000000000002,22,Bac,3,1,0,0,1,0,0,1,"Non, pas du tout",0,0
ES,0,750000,34995.00000000001,11665.000000000002,51,Bac+2/Bac+3,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,0
DE,0,30000,10000.0,5000.0,51,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
